stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
06B_1_S4,STOP_06B_1_S4,,20.972034,105.840607,,
06B_1_S5,STOP_06B_1_S5,,20.965128,105.841673,,
06B_1_S6,STOP_06B_1_S6,,20.960314,105.842027,,
06B_1_S7,STOP_06B_1_S7,,20.955235,105.843057,,
06B_1_S8,STOP_06B_1_S8,,20.952385,105.843657,,
06B_1_S9,STOP_06B_1_S9,,20.946802,105.844007,,
06B_1_S10,STOP_06B_1_S10,,20.942535,105.843707,,
06B_1_S11,STOP_06B_1_S11,,20.939152,105.844124,,
06B_1_S12,STOP_06B_1_S12,,20.935552,105.845574,,
06B_1_S13,STOP_06B_1_S13,,20.932435,105.846807,,
06B_1_S14,STOP_06B_1_S14,,20.927052,105.849141,,
06B_1_S15,STOP_06B_1_S15,,20.923319,105.851441,,
06B_1_S16,STOP_06B_1_S16,,20.918917,105.852148,,
06B_1_S17,STOP_06B_1_S17,,20.912486,105.852224,,
06B_1_S18,STOP_06B_1_S18,,20.907769,105.852491,,
06B_1_S19,STOP_06B_1_S19,,20.903636,105.852941,,
06B_1_S20,STOP_06B_1_S20,,20.893803,105.855907,,
06B_1_S21,STOP_06B_1_S21,,20.888553,105.857574,,
06B_1_S22,STOP_06B_1_S22,,20.880187,105.860190,,
06B_1_S23,STOP_06B_1_S23,,20.874903,105.862874,,
06B_1_S24,STOP_06B_1_S24,,20.871870,105.869124,,
06B_1_S25,STOP_06B_1_S25,,20.871120,105.874840,,
06B_1_S26,STOP_06B_1_S26,,20.869403,105.884006,,
06B_1_S27,STOP_06B_1_S27,,20.867170,105.893040,,
06B_1_S28,STOP_06B_1_S28,,20.868654,105.903439,,
06B_1_S29,STOP_06B_1_S29,,20.867420,105.912389,,
06B_2_S1,STOP_06B_2_S1,,20.867420,105.912389,,
06B_2_S2,STOP_06B_2_S2,,20.868420,105.901256,,
06B_2_S3,STOP_06B_2_S3,,20.867287,105.893323,,
06B_2_S4,STOP_06B_2_S4,,20.869453,105.884290,,
06B_2_S5,STOP_06B_2_S5,,20.871420,105.873457,,
06B_2_S6,STOP_06B_2_S6,,20.872087,105.868374,,
06B_2_S7,STOP_06B_2_S7,,20.876470,105.862357,,
06B_2_S8,STOP_06B_2_S8,,20.879553,105.860657,,
06B_2_S9,STOP_06B_2_S9,,20.887236,105.858057,,
06B_2_S10,STOP_06B_2_S10,,20.894286,105.855824,,
06B_2_S11,STOP_06B_2_S11,,20.902236,105.853474,,
06B_2_S12,STOP_06B_2_S12,,20.907802,105.852574,,
06B_2_S13,STOP_06B_2_S13,,20.911486,105.852390,,
06B_2_S14,STOP_06B_2_S14,,20.918852,105.852257,,
06B_2_S15,STOP_06B_2_S15,,20.923185,105.851591,,
06B_2_S16,STOP_06B_2_S16,,20.926969,105.849407,,
06B_2_S17,STOP_06B_2_S17,,20.932190,105.847149,,
06B_2_S18,STOP_06B_2_S18,,20.935702,105.845791,,
06B_2_S19,STOP_06B_2_S19,,20.939335,105.844341,,
06B_2_S20,STOP_06B_2_S20,,20.944402,105.844407,,
06B_2_S21,STOP_06B_2_S21,,20.947252,105.844307,,
06B_2_S22,STOP_06B_2_S22,,20.951879,105.843979,,
06B_2_S23,STOP_06B_2_S23,,20.955851,105.843224,,
06B_2_S24,STOP_06B_2_S24,,20.958151,105.842757,,
06B_2_S25,STOP_06B_2_S25,,20.965018,105.841957,,
06B_2_S26,STOP_06B_2_S26,,20.971297,105.841121,,
06B_2_S27,STOP_06B_2_S27,,20.980101,105.841757,,
06C_1_S1,STOP_06C_1_S1,,20.980101,105.841757,,
06C_1_S2,STOP_06C_1_S2,,20.980634,105.840691,,
06C_1_S3,STOP_06C_1_S3,,20.976517,105.840624,,
06C_1_S4,STOP_06C_1_S4,,20.972034,105.840607,,
06C_1_S5,STOP_06C_1_S5,,20.965128,105.841673,,
06C_1_S6,STOP_06C_1_S6,,20.960314,105.842027,,
06C_1_S7,STOP_06C_1_S7,,20.955235,105.843057,,
06C_1_S8,STOP_06C_1_S8,,20.952385,105.843657,,
06C_1_S9,STOP_06C_1_S9,,20.946802,105.844007,,
06C_1_S10,STOP_06C_1_S10,,20.942535,105.843707,,
06C_1_S11,STOP_06C_1_S11,,20.939152,105.844124,,
06C_1_S12,STOP_06C_1_S12,,20.935552,105.845574,,
06C_1_S13,STOP_06C_1_S13,,20.932435,105.846807,,
06C_1_S14,STOP_06C_1_S14,,20.927052,105.849141,,
06C_1_S15,STOP_06C_1_S15,,20.923319,105.851441,,
06C_1_S16,STOP_06C_1_S16,,20.918917,105.852148,,
06C_1_S17,STOP_06C_1_S17,,20.912486,105.852224,,
06C_1_S18,STOP_06C_1_S18,,20.907769,105.852491,,
06C_1_S19,STOP_06C_1_S19,,20.903636,105.852941,,
06C_1_S20,STOP_06C_1_S20,,20.893803,105.855907,,
06C_1_S21,STOP_06C_1_S21,,20.888553,105.857574,,
06C_1_S22,STOP_06C_1_S22,,20.880187,105.860190,,
06C_1_S23,STOP_06C_1_S23,,20.874903,105.862874,,
06C_1_S24,STOP_06C_1_S24,,20.869170,105.865057,,
06C_1_S25,STOP_06C_1_S25,,20.863854,105.866857,,
06C_1_S26,STOP_06C_1_S26,,20.854270,105.870074,,
06C_1_S27,STOP_06C_1_S27,,20.843037,105.872624,,
06C_1_S28,STOP_06C_1_S28,,20.831004,105.877540,,
06C_1_S29,STOP_06C_1_S29,,20.823655,105.881707,,
06C_1_S30,STOP_06C_1_S30,,20.806655,105.883773,,
06C_1_S31,STOP_06C_1_S31,,20.797172,105.886606,,
06C_1_S32,STOP_06C_1_S32,,20.785972,105.892006,,
06C_1_S33,STOP_06C_1_S33,,20.773489,105.899023,,
06C_1_S34,STOP_06C_1_S34,,20.771556,105.904673,,
06C_1_S35,STOP_06C_1_S35,,20.774756,105.911756,,
06C_1_S36,STOP_06C_1_S36,,20.781293,105.916440,,
06C_1_S37,STOP_06C_1_S37,,20.785672,105.919123,,
06C_2_S1,STOP_06C_2_S1,,20.785672,105.919123,,
06C_2_S2,STOP_06C_2_S2,,20.781406,105.916356,,
06C_2_S3,STOP_06C_2_S3,,20.774689,105.911456,,
06C_2_S4,STOP_06C_2_S4,,20.771589,105.904456,,
06C_2_S5,STOP_06C_2_S5,,20.773989,105.898673,,
06C_2_S6,STOP_06C_2_S6,,20.785656,105.892223,,
06C_2_S7,STOP_06C_2_S7,,20.796605,105.886940,,
06C_2_S8,STOP_06C_2_S8,,20.806372,105.883823,,
06C_2_S9,STOP_06C_2_S9,,20.823138,105.882090,,
06C_2_S10,STOP_06C_2_S10,,20.830371,105.877973,,
06C_2_S11,STOP_06C_2_S11,,20.842871,105.872740,,
06C_2_S12,STOP_06C_2_S12,,20.854021,105.870190,,
06C_2_S13,STOP_06C_2_S13,,20.864820,105.866590,,
06C_2_S14,STOP_06C_2_S14,,20.870720,105.864724,,
06C_2_S15,STOP_06C_2_S15,,20.876470,105.862357,,
06C_2_S16,STOP_06C_2_S16,,20.879553,105.860657,,
06C_2_S17,STOP_06C_2_S17,,20.887236,105.858057,,
06C_2_S18,STOP_06C_2_S18,,20.894286,105.855824,,
06C_2_S19,STOP_06C_2_S19,,20.902236,105.853474,,
06C_2_S20,STOP_06C_2_S20,,20.907802,105.852574,,
06C_2_S21,STOP_06C_2_S21,,20.911486,105.852390,,
06C_2_S22,STOP_06C_2_S22,,20.918852,105.852257,,
06C_2_S23,STOP_06C_2_S23,,20.923185,105.851591,,
06C_2_S24,STOP_06C_2_S24,,20.926969,105.849407,,
06C_2_S25,STOP_06C_2_S25,,20.932190,105.847149,,
06C_2_S26,STOP_06C_2_S26,,20.935702,105.845791,,
06C_2_S27,STOP_06C_2_S27,,20.939335,105.844341,,
06C_2_S28,STOP_06C_2_S28,,20.944402,105.844407,,
06C_2_S29,STOP_06C_2_S29,,20.947252,105.844307,,
06C_2_S30,STOP_06C_2_S30,,20.951879,105.843979,,
06C_2_S31,STOP_06C_2_S31,,20.955851,105.843224,,
06C_2_S32,STOP_06C_2_S32,,20.958151,105.842757,,
06C_2_S33,STOP_06C_2_S33,,20.965018,105.841957,,
06C_2_S34,STOP_06C_2_S34,,20.971297,105.841121,,
06C_2_S35,STOP_06C_2_S35,,20.980101,105.841757,,
06D_1_S1,STOP_06D_1_S1,,20.980101,105.841757,,
06D_1_S2,STOP_06D_1_S2,,20.980634,105.840691,,
06D_1_S3,STOP_06D_1_S3,,20.976517,105.840624,,
06D_1_S4,STOP_06D_1_S4,,20.972034,105.840607,,
06D_1_S5,STOP_06D_1_S5,,20.965128,105.841673,,
06D_1_S6,STOP_06D_1_S6,,20.960314,105.842027,,
06D_1_S7,STOP_06D_1_S7,,20.955235,105.843057,,
06D_1_S8,STOP_06D_1_S8,,20.952385,105.843657,,
06D_1_S9,STOP_06D_1_S9,,20.946802,105.844007,,
06D_1_S10,STOP_06D_1_S10,,20.942535,105.843707,,
06D_1_S11,STOP_06D_1_S11,,20.939152,105.844124,,
06D_1_S12,STOP_06D_1_S12,,20.935552,105.845574,,
06D_1_S13,STOP_06D_1_S13,,20.932435,105.846807,,
06D_1_S14,STOP_06D_1_S14,,20.927052,105.849141,,
06D_1_S15,STOP_06D_1_S15,,20.923319,105.851441,,
06D_1_S16,STOP_06D_1_S16,,20.918917,105.852148,,
06D_1_S17,STOP_06D_1_S17,,20.912486,105.852224,,
06D_1_S18,STOP_06D_1_S18,,20.907769,105.852491,,
06D_1_S19,STOP_06D_1_S19,,20.903636,105.852941,,
06D_1_S20,STOP_06D_1_S20,,20.893803,105.855907,,
06D_1_S21,STOP_06D_1_S21,,20.888553,105.857574,,
06D_1_S22,STOP_06D_1_S22,,20.880187,105.860190,,
06D_1_S23,STOP_06D_1_S23,,20.874903,105.862874,,
06D_1_S24,STOP_06D_1_S24,,20.869170,105.865057,,
06D_1_S25,STOP_06D_1_S25,,20.863854,105.866857,,
06D_1_S26,STOP_06D_1_S26,,20.854270,105.870074,,
06D_1_S27,STOP_06D_1_S27,,20.843037,105.872624,,
06D_1_S28,STOP_06D_1_S28,,20.831004,105.877540,,
06D_1_S29,STOP_06D_1_S29,,20.823655,105.881707,,
06D_1_S30,STOP_06D_1_S30,,20.806655,105.883773,,
06D_1_S31,STOP_06D_1_S31,,20.797172,105.886606,,
06D_1_S32,STOP_06D_1_S32,,20.785972,105.892006,,
06D_1_S33,STOP_06D_1_S33,,20.773489,105.899023,,
06D_1_S34,STOP_06D_1_S34,,20.769406,105.903223,,
06D_1_S35,STOP_06D_1_S35,,20.762406,105.909223,,
06D_1_S36,STOP_06D_1_S36,,20.756211,105.911726,,
06D_1_S37,STOP_06D_1_S37,,20.747240,105.911339,,
06D_1_S38,STOP_06D_1_S38,,20.742673,105.906473,,
06D_1_S39,STOP_06D_1_S39,,20.746307,105.898006,,
06D_1_S40,STOP_06D_1_S40,,20.743040,105.889990,,
06D_1_S41,STOP_06D_1_S41,,20.742490,105.885740,,
06D_1_S42,STOP_06D_1_S42,,20.742307,105.879657,,
06D_1_S43,STOP_06D_1_S43,,20.740973,105.875457,,
06D_2_S1,STOP_06D_2_S1,,20.740973,105.875457,,
06D_2_S2,STOP_06D_2_S2,,20.742173,105.880140,,
06D_2_S3,STOP_06D_2_S3,,20.742073,105.885607,,
06D_2_S4,STOP_06D_2_S4,,20.742657,105.889723,,
06D_2_S5,STOP_06D_2_S5,,20.746323,105.897790,,
06D_2_S6,STOP_06D_2_S6,,20.742557,105.906223,,
06D_2_S7,STOP_06D_2_S7,,20.745607,105.910123,,
06D_2_S8,STOP_06D_2_S8,,20.753240,105.911356,,
06D_2_S9,STOP_06D_2_S9,,20.763023,105.908756,,
06D_2_S10,STOP_06D_2_S10,,20.769306,105.903473,,
06D_2_S11,STOP_06D_2_S11,,20.773989,105.898673,,
06D_2_S12,STOP_06D_2_S12,,20.785656,105.892223,,
06D_2_S13,STOP_06D_2_S13,,20.796605,105.886940,,
06D_2_S14,STOP_06D_2_S14,,20.806372,105.883823,,
06D_2_S15,STOP_06D_2_S15,,20.823138,105.882090,,
06D_2_S16,STOP_06D_2_S16,,20.830371,105.877973,,
06D_2_S17,STOP_06D_2_S17,,20.842871,105.872740,,
06D_2_S18,STOP_06D_2_S18,,20.854021,105.870190,,
06D_2_S19,STOP_06D_2_S19,,20.864820,105.866590,,
06D_2_S20,STOP_06D_2_S20,,20.870720,105.864724,,
06D_2_S21,STOP_06D_2_S21,,20.876470,105.862357,,
06D_2_S22,STOP_06D_2_S22,,20.879553,105.860657,,
06D_2_S23,STOP_06D_2_S23,,20.887236,105.858057,,
06D_2_S24,STOP_06D_2_S24,,20.894286,105.855824,,
06D_2_S25,STOP_06D_2_S25,,20.902236,105.853474,,
06D_2_S26,STOP_06D_2_S26,,20.907802,105.852574,,
06D_2_S27,STOP_06D_2_S27,,20.911486,105.852390,,
06D_2_S28,STOP_06D_2_S28,,20.918852,105.852257,,
06D_2_S29,STOP_06D_2_S29,,20.923185,105.851591,,
06D_2_S30,STOP_06D_2_S30,,20.926969,105.849407,,
06D_2_S31,STOP_06D_2_S31,,20.932190,105.847149,,
06D_2_S32,STOP_06D_2_S32,,20.935702,105.845791,,
06D_2_S33,STOP_06D_2_S33,,20.939335,105.844341,,
06D_2_S34,STOP_06D_2_S34,,20.944402,105.844407,,
06D_2_S35,STOP_06D_2_S35,,20.947252,105.844307,,
06D_2_S36,STOP_06D_2_S36,,20.951879,105.843979,,
06D_2_S37,STOP_06D_2_S37,,20.955851,105.843224,,
06D_2_S38,STOP_06D_2_S38,,20.958151,105.842757,,
06D_2_S39,STOP_06D_2_S39,,20.965018,105.841957,,
06D_2_S40,STOP_06D_2_S40,,20.971297,105.841121,,
06D_2_S41,STOP_06D_2_S41,,20.980101,105.841757,,
06E_1_S1,STOP_06E_1_S1,,20.980101,105.841757,,
06E_1_S2,STOP_06E_1_S2,,20.980634,105.840691,,
06E_1_S3,STOP_06E_1_S3,,20.976517,105.840624,,
06E_1_S4,STOP_06E_1_S4,,20.972034,105.840607,,
06E_1_S5,STOP_06E_1_S5,,20.965128,105.841673,,
06E_1_S6,STOP_06E_1_S6,,20.960314,105.842027,,
06E_1_S7,STOP_06E_1_S7,,20.955235,105.843057,,
06E_1_S8,STOP_06E_1_S8,,20.952385,105.843657,,
06E_1_S9,STOP_06E_1_S9,,20.946802,105.844007,,
06E_1_S10,STOP_06E_1_S10,,20.942535,105.843707,,
06E_1_S11,STOP_06E_1_S11,,20.939152,105.844124,,
06E_1_S12,STOP_06E_1_S12,,20.935552,105.845574,,
06E_1_S13,STOP_06E_1_S13,,20.932435,105.846807,,
06E_1_S14,STOP_06E_1_S14,,20.927052,105.849141,,
06E_1_S15,STOP_06E_1_S15,,20.923319,105.851441,,
06E_1_S16,STOP_06E_1_S16,,20.918917,105.852148,,
06E_1_S17,STOP_06E_1_S17,,20.912486,105.852224,,
06E_1_S18,STOP_06E_1_S18,,20.907769,105.852491,,
06E_1_S19,STOP_06E_1_S19,,20.903636,105.852941,,
06E_1_S20,STOP_06E_1_S20,,20.893803,105.855907,,
06E_1_S21,STOP_06E_1_S21,,20.888553,105.857574,,
06E_1_S22,STOP_06E_1_S22,,20.880187,105.860190,,
06E_1_S23,STOP_06E_1_S23,,20.874903,105.862874,,
06E_1_S24,STOP_06E_1_S24,,20.869170,105.865057,,
06E_1_S25,STOP_06E_1_S25,,20.863854,105.866857,,
06E_1_S26,STOP_06E_1_S26,,20.854270,105.870074,,
06E_1_S27,STOP_06E_1_S27,,20.843037,105.872624,,
06E_1_S28,STOP_06E_1_S28,,20.831004,105.877540,,
06E_1_S29,STOP_06E_1_S29,,20.823655,105.881707,,
06E_1_S30,STOP_06E_1_S30,,20.806655,105.883773,,
06E_1_S31,STOP_06E_1_S31,,20.804005,105.881573,,
06E_1_S32,STOP_06E_1_S32,,20.800772,105.860007,,
06E_1_S33,STOP_06E_1_S33,,20.798255,105.846807,,
06E_1_S34,STOP_06E_1_S34,,20.794972,105.839224,,
06E_1_S35,STOP_06E_1_S35,,20.794922,105.829491,,
06E_1_S36,STOP_06E_1_S36,,20.792255,105.822125,,
06E_1_S37,STOP_06E_1_S37,,20.790439,105.816375,,
06E_1_S38,STOP_06E_1_S38,,20.783422,105.808375,,
06E_1_S39,STOP_06E_1_S39,,20.780056,105.806758,,
06E_1_S40,STOP_06E_1_S40,,20.770173,105.809008,,
06E_1_S41,STOP_06E_1_S41,,20.766039,105.810258,,
06E_1_S42,STOP_06E_1_S42,,20.759373,105.812392,,
06E_2_S1,STOP_06E_2_S1,,20.759373,105.812392,,
06E_2_S2,STOP_06E_2_S2,,20.766356,105.810158,,
06E_2_S3,STOP_06E_2_S3,,20.769823,105.809125,,
06E_2_S4,STOP_06E_2_S4,,20.780039,105.806942,,
06E_2_S5,STOP_06E_2_S5,,20.782839,105.808158,,
06E_2_S6,STOP_06E_2_S6,,20.790372,105.816875,,
06E_2_S7,STOP_06E_2_S7,,20.791872,105.821758,,
06E_2_S8,STOP_06E_2_S8,,20.794889,105.830091,,
06E_2_S9,STOP_06E_2_S9,,20.794955,105.838258,,
06E_2_S10,STOP_06E_2_S10,,20.797972,105.846341,,
06E_2_S11,STOP_06E_2_S11,,20.801238,105.860390,,
06E_2_S12,STOP_06E_2_S12,,20.804122,105.882023,,
06E_2_S13,STOP_06E_2_S13,,20.806372,105.883823,,
06E_2_S14,STOP_06E_2_S14,,20.823138,105.882090,,
06E_2_S15,STOP_06E_2_S15,,20.830371,105.877973,,
06E_2_S16,STOP_06E_2_S16,,20.842871,105.872740,,
06E_2_S17,STOP_06E_2_S17,,20.854021,105.870190,,
06E_2_S18,STOP_06E_2_S18,,20.864820,105.866590,,
06E_2_S19,STOP_06E_2_S19,,20.870720,105.864724,,
06E_2_S20,STOP_06E_2_S20,,20.876470,105.862357,,
06E_2_S21,STOP_06E_2_S21,,20.879553,105.860657,,
06E_2_S22,STOP_06E_2_S22,,20.887236,105.858057,,
06E_2_S23,STOP_06E_2_S23,,20.894286,105.855824,,
06E_2_S24,STOP_06E_2_S24,,20.902236,105.853474,,
06E_2_S25,STOP_06E_2_S25,,20.907802,105.852574,,
06E_2_S26,STOP_06E_2_S26,,20.911486,105.852390,,
06E_2_S27,STOP_06E_2_S27,,20.918852,105.852257,,
06E_2_S28,STOP_06E_2_S28,,20.923185,105.851591,,
06E_2_S29,STOP_06E_2_S29,,20.926969,105.849407,,
06E_2_S30,STOP_06E_2_S30,,20.932190,105.847149,,
06E_2_S31,STOP_06E_2_S31,,20.935702,105.845791,,
06E_2_S32,STOP_06E_2_S32,,20.939335,105.844341,,
06E_2_S33,STOP_06E_2_S33,,20.944402,105.844407,,
06E_2_S34,STOP_06E_2_S34,,20.947252,105.844307,,
06E_2_S35,STOP_06E_2_S35,,20.951879,105.843979,,
06E_2_S36,STOP_06E_2_S36,,20.955851,105.843224,,
06E_2_S37,STOP_06E_2_S37,,20.958151,105.842757,,
06E_2_S38,STOP_06E_2_S38,,20.965018,105.841957,,
06E_2_S39,STOP_06E_2_S39,,20.971297,105.841121,,
06E_2_S40,STOP_06E_2_S40,,20.980101,105.841757,,
07_1_S1,STOP_07_1_S1,,21.028233,105.805358,,
07_1_S2,STOP_07_1_S2,,21.029164,105.803330,,
07_1_S3,STOP_07_1_S3,,21.032183,105.799392,,
07_1_S4,STOP_07_1_S4,,21.037133,105.797825,,
07_1_S5,STOP_07_1_S5,,21.041199,105.797625,,
07_1_S6,STOP_07_1_S6,,21.046599,105.796708,,
07_1_S7,STOP_07_1_S7,,21.046599,105.791942,,
07_1_S8,STOP_07_1_S8,,21.046507,105.787346,,
07_1_S9,STOP_07_1_S9,,21.046399,105.784625,,
07_1_S10,STOP_07_1_S10,,21.050987,105.781505,,
07_1_S11,STOP_07_1_S11,,21.057715,105.782609,,
07_1_S12,STOP_07_1_S12,,21.062449,105.783859,,
07_1_S13,STOP_07_1_S13,,21.070398,105.785392,,
07_1_S14,STOP_07_1_S14,,21.077432,105.786642,,
07_1_S15,STOP_07_1_S15,,21.117414,105.783992,,
07_1_S16,STOP_07_1_S16,,21.126697,105.781009,,
07_1_S17,STOP_07_1_S17,,21.132147,105.779042,,
07_1_S18,STOP_07_1_S18,,21.142047,105.778525,,
07_1_S19,STOP_07_1_S19,,21.153330,105.779042,,
07_1_S20,STOP_07_1_S20,,21.158430,105.779275,,
07_1_S21,STOP_07_1_S21,,21.165513,105.779575,,
07_1_S22,STOP_07_1_S22,,21.186179,105.780375,,
07_1_S23,STOP_07_1_S23,,21.192838,105.780571,,
07_1_S24,STOP_07_1_S24,,21.205263,105.779619,,
07_1_S25,STOP_07_1_S25,,21.214761,105.778575,,
07_1_S26,STOP_07_1_S26,,21.218945,105.781758,,
07_1_S27,STOP_07_1_S27,,21.214695,105.796158,,
07_1_S28,STOP_07_1_S28,,21.212828,105.802475,,
07_1_S29,STOP_07_1_S29,,21.214961,105.801275,,
07_2_S1,STOP_07_2_S1,,21.214961,105.801275,,
07_2_S2,STOP_07_2_S2,,21.219561,105.781342,,
07_2_S3,STOP_07_2_S3,,21.215428,105.778318,,
07_2_S4,STOP_07_2_S4,,21.202145,105.779575,,
07_2_S5,STOP_07_2_S5,,21.191379,105.780359,,
07_2_S6,STOP_07_2_S6,,21.186995,105.780225,,
07_2_S7,STOP_07_2_S7,,21.166529,105.779392,,
07_2_S8,STOP_07_2_S8,,21.158180,105.779025,,
07_2_S9,STOP_07_2_S9,,21.152013,105.778742,,
07_2_S10,STOP_07_2_S10,,21.141747,105.778292,,
07_2_S11,STOP_07_2_S11,,21.131914,105.778925,,
07_2_S12,STOP_07_2_S12,,21.126780,105.780559,,
07_2_S13,STOP_07_2_S13,,21.119797,105.782992,,
07_2_S14,STOP_07_2_S14,,21.077215,105.786242,,
07_2_S15,STOP_07_2_S15,,21.071415,105.785342,,
07_2_S16,STOP_07_2_S16,,21.062445,105.783595,,
07_2_S17,STOP_07_2_S17,,21.054982,105.781759,,
07_2_S18,STOP_07_2_S18,,21.051844,105.781396,,
07_2_S19,STOP_07_2_S19,,21.046266,105.783592,,
07_2_S20,STOP_07_2_S20,,21.046282,105.786909,,
07_2_S21,STOP_07_2_S21,,21.046249,105.792042,,
07_2_S22,STOP_07_2_S22,,21.046280,105.796187,,
07_2_S23,STOP_07_2_S23,,21.041166,105.797308,,
07_2_S24,STOP_07_2_S24,,21.032816,105.798442,,
07_2_S25,STOP_07_2_S25,,21.028833,105.803725,,
07_2_S26,STOP_07_2_S26,,21.028233,105.805358,,
08A_1_S1,STOP_08A_1_S1,,21.042849,105.848140,,
08A_1_S2,STOP_08A_1_S2,,21.041682,105.849091,,
08A_1_S3,STOP_08A_1_S3,,21.033716,105.854257,,
08A_1_S4,STOP_08A_1_S4,,21.028366,105.855490,,
08A_1_S5,STOP_08A_1_S5,,21.022933,105.854207,,
08A_1_S6,STOP_08A_1_S6,,21.023233,105.851691,,
08A_1_S7,STOP_08A_1_S7,,21.022283,105.850240,,
08A_1_S8,STOP_08A_1_S8,,21.019450,105.849257,,
08A_1_S9,STOP_08A_1_S9,,21.016300,105.849057,,
08A_1_S10,STOP_08A_1_S10,,21.011550,105.848890,,
08A_1_S11,STOP_08A_1_S11,,21.004233,105.850907,,
08A_1_S12,STOP_08A_1_S12,,21.003667,105.848407,,
08A_1_S13,STOP_08A_1_S13,,21.003133,105.847324,,
08A_1_S14,STOP_08A_1_S14,,20.999850,105.845157,,
08A_1_S15,STOP_08A_1_S15,,20.997726,105.845752,,
08A_1_S16,STOP_08A_1_S16,,20.993434,105.840924,,
08A_1_S17,STOP_08A_1_S17,,20.987850,105.840791,,
08A_1_S18,STOP_08A_1_S18,,20.984484,105.840757,,
08A_1_S19,STOP_08A_1_S19,,20.980634,105.840691,,
08A_1_S20,STOP_08A_1_S20,,20.976517,105.840624,,
08A_1_S21,STOP_08A_1_S21,,20.972034,105.840607,,
08A_1_S22,STOP_08A_1_S22,,20.965128,105.841673,,
08A_1_S23,STOP_08A_1_S23,,20.960314,105.842027,,
08A_1_S24,STOP_08A_1_S24,,20.955235,105.843057,,
08A_1_S25,STOP_08A_1_S25,,20.952385,105.843657,,
08A_1_S26,STOP_08A_1_S26,,20.946802,105.844007,,
08A_1_S27,STOP_08A_1_S27,,20.942535,105.843707,,
08A_1_S28,STOP_08A_1_S28,,20.939152,105.844124,,
08A_1_S29,STOP_08A_1_S29,,20.935552,105.845574,,
08A_1_S30,STOP_08A_1_S30,,20.932435,105.846807,,
08A_1_S31,STOP_08A_1_S31,,20.927052,105.849141,,
08A_1_S32,STOP_08A_1_S32,,20.925069,105.852374,,
08A_1_S33,STOP_08A_1_S33,,20.923435,105.856257,,
08A_1_S34,STOP_08A_1_S34,,20.920152,105.864290,,
08A_1_S35,STOP_08A_1_S35,,20.916869,105.867657,,
08A_1_S36,STOP_08A_1_S36,,20.915752,105.871723,,
08A_1_S37,STOP_08A_1_S37,,20.918886,105.873540,,
08A_2_S1,STOP_08A_2_S1,,20.918886,105.873540,,
08A_2_S2,STOP_08A_2_S2,,20.916486,105.872090,,
08A_2_S3,STOP_08A_2_S3,,20.917102,105.867507,,
08A_2_S4,STOP_08A_2_S4,,20.920019,105.864540,,
08A_2_S5,STOP_08A_2_S5,,20.923485,105.856324,,
08A_2_S6,STOP_08A_2_S6,,20.925202,105.852324,,
08A_2_S7,STOP_08A_2_S7,,20.926969,105.849407,,
08A_2_S8,STOP_08A_2_S8,,20.932190,105.847149,,
08A_2_S9,STOP_08A_2_S9,,20.935702,105.845791,,
08A_2_S10,STOP_08A_2_S10,,20.939335,105.844341,,
08A_2_S11,STOP_08A_2_S11,,20.944402,105.844407,,
08A_2_S12,STOP_08A_2_S12,,20.947252,105.844307,,
08A_2_S13,STOP_08A_2_S13,,20.951879,105.843979,,
08A_2_S14,STOP_08A_2_S14,,20.955851,105.843224,,
08A_2_S15,STOP_08A_2_S15,,20.958151,105.842757,,
08A_2_S16,STOP_08A_2_S16,,20.965018,105.841957,,
08A_2_S17,STOP_08A_2_S17,,20.971297,105.841121,,
08A_2_S18,STOP_08A_2_S18,,20.980834,105.841441,,
08A_2_S19,STOP_08A_2_S19,,20.984922,105.841010,,
08A_2_S20,STOP_08A_2_S20,,20.989627,105.841102,,
08A_2_S21,STOP_08A_2_S21,,20.993634,105.841124,,
08A_2_S22,STOP_08A_2_S22,,20.997284,105.843291,,
08A_2_S23,STOP_08A_2_S23,,21.000150,105.845291,,
08A_2_S24,STOP_08A_2_S24,,21.003003,105.847383,,
08A_2_S25,STOP_08A_2_S25,,21.003583,105.848541,,
08A_2_S26,STOP_08A_2_S26,,21.004560,105.850959,,
08A_2_S27,STOP_08A_2_S27,,21.010327,105.851461,,
08A_2_S28,STOP_08A_2_S28,,21.014503,105.851561,,
08A_2_S29,STOP_08A_2_S29,,21.019083,105.851557,,
08A_2_S30,STOP_08A_2_S30,,21.023300,105.852541,,
08A_2_S31,STOP_08A_2_S31,,21.027200,105.853326,,
08A_2_S32,STOP_08A_2_S32,,21.032231,105.855512,,
08A_2_S33,STOP_08A_2_S33,,21.034833,105.854540,,
08A_2_S34,STOP_08A_2_S34,,21.041732,105.849307,,
08A_2_S35,STOP_08A_2_S35,,21.042849,105.848140,,
08B_1_S1,STOP_08B_1_S1,,21.042849,105.848140,,
08B_1_S2,STOP_08B_1_S2,,21.041682,105.849091,,
08B_1_S3,STOP_08B_1_S3,,21.033716,105.854257,,
08B_1_S4,STOP_08B_1_S4,,21.028366,105.855490,,
08B_1_S5,STOP_08B_1_S5,,21.022933,105.854207,,
08B_1_S6,STOP_08B_1_S6,,21.023233,105.851691,,
08B_1_S7,STOP_08B_1_S7,,21.022283,105.850240,,
08B_1_S8,STOP_08B_1_S8,,21.019450,105.849257,,
